payment_id,payment_date,payment_time,amount,payment_method,card_type,issuer_country,payment_channel,avs_response,cvv_response,three_ds_response,auth_response,merchant_name
2528,2025-04-15,12:00:47,78.24,Mobile Money,Debit,NG,POS,U,M,N,Approved,Merchant_31
2529,2025-04-18,12:00:47,39.84,Card,Debit,UK,Web,U,N,Y,Approved,Merchant_36
2530,2025-03-22,12:00:47,85.0,Mobile Money,Credit,NG,Web,U,N,Y,Declined,Merchant_34
2531,2025-05-02,12:00:47,61.46,Mobile Money,Debit,NG,Web,U,M,N,Declined,Merchant_18
2532,2025-04-13,12:00:47,61.46,Card,Credit,US,POS,Y,M,Y,Approved,Merchant_20
2533,2025-04-12,12:00:47,71.8,Card,Debit,US,Web,Y,N,N,Approved,Merchant_4
2534,2025-04-17,12:00:47,7.92,Cash,Credit,UK,Mobile App,N,N,Y,Approved,Merchant_11
2535,2025-04-22,12:00:47,20.32,Mobile Money,Debit,NG,Web,N,M,Y,Declined,Merchant_28
2536,2025-05-10,12:00:47,37.38,Mobile Money,Credit,UK,POS,U,N,Y,Approved,Merchant_7
2537,2025-04-16,12:00:47,108.57,Mobile Money,Debit,NG,POS,N,M,Y,Approved,Merchant_21
2538,2025-03-19,12:00:47,9.68,Card,Credit,UK,POS,Y,N,Y,Declined,Merchant_39
2539,2025-03-21,12:00:47,1.98,Card,Debit,UK,Web,U,M,Y,Approved,Merchant_23
2540,2025-05-12,12:00:47,37.84,Card,Debit,NG,Mobile App,N,N,N,Approved,Merchant_39
2541,2025-04-11,12:00:47,14.1,Card,Credit,UK,Mobile App,Y,M,Y,Approved,Merchant_11
2542,2025-05-07,12:00:47,17.0,Cash,Debit,UK,Mobile App,N,M,N,Approved,Merchant_46
2543,2025-05-11,12:00:47,73.15,Cash,Debit,US,Mobile App,N,M,Y,Declined,Merchant_39
2544,2025-05-07,12:00:47,39.12,Card,Debit,UK,POS,N,M,N,Approved,Merchant_12
2545,2025-03-27,12:00:47,97.8,Mobile Money,Credit,US,Web,U,M,Y,Approved,Merchant_47
2546,2025-03-29,12:00:47,34.0,Card,Credit,UK,Web,Y,M,Y,Approved,Merchant_19
2547,2025-04-14,12:00:47,124.4,Card,Credit,US,POS,N,N,Y,Approved,Merchant_1
2548,2025-05-03,12:00:47,62.3,Card,Debit,UK,Web,N,M,N,Approved,Merchant_49
2549,2025-04-15,12:00:47,102.44,Cash,Credit,UK,Mobile App,Y,N,N,Approved,Merchant_31
2550,2025-04-04,12:00:47,16.62,Cash,Credit,NG,POS,Y,N,Y,Declined,Merchant_41
2551,2025-04-18,12:00:47,34.0,Cash,Debit,UK,Mobile App,Y,N,Y,Declined,Merchant_1
2552,2025-04-12,12:00:47,92.19,Card,Debit,US,POS,Y,M,Y,Approved,Merchant_32
2553,2025-04-26,12:00:47,14.1,Card,Credit,UK,Web,Y,M,Y,Approved,Merchant_31
2554,2025-04-14,12:00:47,6.6,Mobile Money,Credit,NG,Web,Y,M,Y,Approved,Merchant_11
2555,2025-03-18,12:00:47,7.92,Card,Credit,NG,Mobile App,N,M,Y,Declined,Merchant_2
2556,2025-03-19,12:00:47,61.6,Mobile Money,Credit,UK,Web,N,M,N,Approved,Merchant_25
2557,2025-03-28,12:00:47,43.89,Card,Credit,US,Mobile App,U,N,Y,Approved,Merchant_16
2558,2025-05-13,12:00:47,11.28,Mobile Money,Credit,NG,Web,N,N,Y,Approved,Merchant_11
2559,2025-03-19,12:00:47,39.84,Mobile Money,Credit,UK,Web,Y,N,N,Declined,Merchant_20
2560,2025-03-31,12:00:47,66.48,Cash,Debit,UK,Mobile App,Y,N,N,Approved,Merchant_34
2561,2025-04-10,12:00:47,49.8,Card,Debit,NG,Web,N,M,Y,Approved,Merchant_49
2562,2025-04-20,12:00:47,155.5,Cash,Credit,NG,Mobile App,U,M,N,Declined,Merchant_15
2563,2025-04-13,12:00:47,60.96,Cash,Debit,UK,Mobile App,U,M,Y,Declined,Merchant_21
2564,2025-04-01,12:00:47,5.64,Cash,Debit,UK,Mobile App,N,N,Y,Declined,Merchant_50
2565,2025-03-19,12:00:47,5.94,Card,Credit,UK,POS,N,N,Y,Approved,Merchant_25
2566,2025-05-03,12:00:47,102.44,Cash,Debit,UK,POS,N,M,Y,Approved,Merchant_34
2567,2025-05-05,12:00:47,12.66,Cash,Debit,UK,Mobile App,Y,N,Y,Approved,Merchant_34
2568,2025-05-13,12:00:47,61.6,Mobile Money,Debit,NG,Mobile App,U,N,Y,Declined,Merchant_7
2569,2025-03-19,12:00:47,29.26,Card,Credit,US,POS,N,M,N,Approved,Merchant_50
2570,2025-04-15,12:00:47,7.34,Mobile Money,Credit,NG,Web,N,N,Y,Declined,Merchant_8
2571,2025-04-30,12:00:47,93.3,Card,Credit,US,Web,Y,N,N,Declined,Merchant_33
2572,2025-05-02,12:00:47,14.63,Card,Credit,NG,Web,U,N,N,Declined,Merchant_14
2573,2025-05-05,12:00:47,18.92,Mobile Money,Debit,UK,Mobile App,N,N,Y,Declined,Merchant_30
2574,2025-05-04,12:00:47,19.56,Mobile Money,Credit,NG,Mobile App,N,N,Y,Declined,Merchant_8
2575,2025-04-29,12:00:47,97.11,Mobile Money,Debit,UK,Mobile App,Y,N,N,Declined,Merchant_4
2576,2025-04-10,12:00:47,35.9,Cash,Debit,US,POS,Y,N,Y,Declined,Merchant_44
2577,2025-04-04,12:00:47,81.28,Card,Debit,UK,Web,N,M,Y,Approved,Merchant_44
2578,2025-04-25,12:00:47,24.92,Mobile Money,Credit,UK,Web,U,N,Y,Declined,Merchant_36
2579,2025-03-31,12:00:47,8.44,Cash,Credit,NG,Mobile App,N,M,Y,Approved,Merchant_46
2580,2025-03-30,12:00:47,7.92,Mobile Money,Debit,UK,POS,Y,M,Y,Approved,Merchant_13
2581,2025-03-21,12:00:47,77.0,Mobile Money,Credit,UK,Web,Y,N,N,Declined,Merchant_4
2582,2025-04-09,12:00:47,16.62,Mobile Money,Credit,US,POS,Y,M,N,Declined,Merchant_10
2583,2025-03-29,12:00:47,29.88,Card,Credit,UK,POS,Y,N,Y,Approved,Merchant_45
2584,2025-03-27,12:00:47,77.0,Mobile Money,Credit,US,Web,Y,N,Y,Approved,Merchant_28
2585,2025-03-24,12:00:47,21.1,Mobile Money,Credit,US,Web,U,M,N,Approved,Merchant_47
2586,2025-04-17,12:00:47,73.15,Mobile Money,Debit,US,Web,Y,M,N,Declined,Merchant_35
2587,2025-05-09,12:00:47,92.19,Mobile Money,Credit,UK,Web,U,M,Y,Declined,Merchant_5
2588,2025-03-24,12:00:47,8.46,Cash,Credit,UK,Mobile App,U,N,Y,Approved,Merchant_48
2589,2025-03-27,12:00:47,144.76,Mobile Money,Credit,NG,Web,Y,N,Y,Approved,Merchant_8
2590,2025-05-06,12:00:47,39.12,Mobile Money,Debit,UK,Web,N,N,N,Approved,Merchant_6
2591,2025-04-15,12:00:47,7.92,Card,Credit,UK,POS,Y,M,Y,Declined,Merchant_49
2592,2025-03-31,12:00:47,17.0,Mobile Money,Credit,US,Web,N,M,N,Approved,Merchant_41
2593,2025-04-01,12:00:47,34.0,Card,Debit,UK,Web,Y,N,Y,Declined,Merchant_49
2594,2025-05-07,12:00:47,73.15,Mobile Money,Debit,NG,Web,Y,N,Y,Approved,Merchant_12
2595,2025-03-27,12:00:47,83.1,Mobile Money,Debit,UK,POS,U,N,Y,Approved,Merchant_34
2596,2025-04-06,12:00:47,129.48,Card,Credit,NG,Web,Y,N,Y,Declined,Merchant_35
2597,2025-04-02,12:00:47,6.6,Mobile Money,Debit,UK,Web,N,N,N,Declined,Merchant_38
2598,2025-04-17,12:00:47,37.38,Mobile Money,Credit,US,Mobile App,U,N,N,Declined,Merchant_18
2599,2025-04-26,12:00:47,76.83,Cash,Credit,UK,POS,Y,N,N,Approved,Merchant_32
2600,2025-03-18,12:00:47,29.88,Cash,Credit,UK,Mobile App,U,N,Y,Approved,Merchant_41
2601,2025-05-04,12:00:47,93.3,Card,Debit,US,POS,Y,M,N,Declined,Merchant_8
2602,2025-04-21,12:00:47,17.95,Mobile Money,Credit,UK,Web,N,M,Y,Approved,Merchant_12
2603,2025-04-15,12:00:47,115.96,Card,Credit,NG,Web,Y,M,Y,Approved,Merchant_49
2604,2025-04-12,12:00:47,238.9,Card,Credit,UK,Mobile App,Y,N,N,Declined,Merchant_21
2605,2025-04-03,12:00:47,238.9,Card,Debit,US,Web,Y,N,Y,Declined,Merchant_1
2606,2025-04-18,12:00:47,1.98,Card,Debit,NG,Web,U,M,Y,Approved,Merchant_20
2607,2025-04-30,12:00:47,1.98,Card,Debit,UK,Mobile App,U,N,N,Approved,Merchant_37
2608,2025-04-21,12:00:47,86.97,Mobile Money,Credit,US,Web,Y,N,N,Declined,Merchant_26
2609,2025-03-22,12:00:47,43.89,Mobile Money,Debit,US,Web,N,M,N,Approved,Merchant_11
2610,2025-04-04,12:00:47,73.15,Card,Credit,NG,Web,N,M,Y,Declined,Merchant_21
2611,2025-03-30,12:00:47,43.89,Mobile Money,Debit,US,Web,Y,N,Y,Declined,Merchant_13
2612,2025-04-24,12:00:47,89.75,Card,Credit,US,POS,N,N,Y,Approved,Merchant_6
2613,2025-03-31,12:00:47,6.6,Cash,Debit,NG,POS,N,M,N,Approved,Merchant_45
2614,2025-03-26,12:00:47,9.9,Card,Debit,UK,Web,U,N,N,Declined,Merchant_1
2615,2025-03-26,12:00:47,49.8,Card,Debit,UK,Web,Y,M,N,Declined,Merchant_6
2616,2025-03-29,12:00:47,29.26,Cash,Credit,NG,POS,Y,N,N,Approved,Merchant_39
2617,2025-04-15,12:00:47,30.8,Mobile Money,Credit,NG,Web,Y,M,Y,Approved,Merchant_35
2618,2025-04-11,12:00:47,28.99,Cash,Debit,NG,POS,U,N,Y,Approved,Merchant_24
2619,2025-04-19,12:00:47,47.78,Card,Credit,UK,Web,N,M,Y,Declined,Merchant_17
2620,2025-05-15,12:00:47,143.34,Card,Credit,NG,Web,U,N,N,Declined,Merchant_14
2621,2025-03-26,12:00:47,4.4,Cash,Credit,US,POS,U,N,Y,Approved,Merchant_42
2622,2025-03-18,12:00:47,238.9,Card,Debit,US,Web,U,N,N,Approved,Merchant_41
2623,2025-04-26,12:00:47,12.46,Card,Credit,US,Mobile App,Y,M,N,Approved,Merchant_43
2624,2025-04-19,12:00:47,129.48,Card,Debit,NG,Web,U,N,N,Approved,Merchant_44
2625,2025-03-20,12:00:47,28.99,Card,Credit,NG,Web,U,N,Y,Declined,Merchant_30
2626,2025-04-08,12:00:47,124.55,Mobile Money,Credit,US,Web,Y,M,N,Declined,Merchant_7
2627,2025-03-28,12:00:47,24.92,Mobile Money,Debit,UK,POS,U,N,N,Approved,Merchant_33
2628,2025-03-28,12:00:47,92.19,Card,Debit,US,Web,U,N,N,Declined,Merchant_21
2629,2025-03-19,12:00:47,30.73,Cash,Debit,US,POS,U,M,Y,Approved,Merchant_6
2630,2025-05-17,12:00:47,34.0,Mobile Money,Credit,NG,Web,Y,N,N,Approved,Merchant_35
2631,2025-04-24,12:00:47,7.5,Card,Credit,US,Web,U,N,Y,Declined,Merchant_5
2632,2025-04-29,12:00:47,64.74,Mobile Money,Credit,NG,Web,U,N,Y,Declined,Merchant_47
2633,2025-03-25,12:00:47,9.68,Mobile Money,Credit,US,Web,N,N,N,Approved,Merchant_23
2634,2025-04-12,12:00:47,72.38,Mobile Money,Debit,US,Web,Y,N,Y,Declined,Merchant_47
2635,2025-04-11,12:00:47,24.92,Mobile Money,Debit,US,Web,Y,N,N,Declined,Merchant_41
2636,2025-05-03,12:00:47,81.28,Cash,Debit,NG,POS,Y,N,N,Approved,Merchant_33
2637,2025-04-23,12:00:47,32.37,Cash,Credit,US,POS,N,M,N,Approved,Merchant_19
2638,2025-04-30,12:00:47,11.0,Card,Debit,UK,Web,U,M,Y,Approved,Merchant_39
2639,2025-04-19,12:00:47,58.52,Mobile Money,Debit,NG,POS,N,N,Y,Declined,Merchant_44
2640,2025-04-18,12:00:47,51.22,Mobile Money,Credit,UK,Web,Y,M,Y,Declined,Merchant_6
2641,2025-03-24,12:00:47,97.8,Mobile Money,Credit,UK,Web,Y,M,N,Declined,Merchant_26
2642,2025-03-26,12:00:47,78.24,Mobile Money,Debit,UK,POS,N,N,N,Approved,Merchant_27
2643,2025-03-27,12:00:47,7.5,Cash,Credit,UK,POS,U,N,Y,Declined,Merchant_1
2644,2025-04-02,12:00:47,37.38,Card,Debit,NG,Web,N,M,Y,Approved,Merchant_42
2645,2025-03-26,12:00:47,14.68,Cash,Debit,US,POS,N,N,N,Approved,Merchant_13
2646,2025-05-08,12:00:47,21.1,Mobile Money,Debit,UK,Web,N,M,N,Declined,Merchant_27
2647,2025-04-24,12:00:47,39.12,Mobile Money,Credit,US,Mobile App,Y,M,N,Declined,Merchant_11
2648,2025-03-27,12:00:47,61.46,Card,Credit,NG,Web,N,N,Y,Declined,Merchant_17
2649,2025-04-28,12:00:47,49.8,Card,Debit,UK,Web,N,N,N,Approved,Merchant_22
2650,2025-05-05,12:00:47,12.46,Card,Credit,UK,Web,U,M,Y,Approved,Merchant_6
2651,2025-04-21,12:00:47,9.96,Cash,Debit,UK,Mobile App,Y,N,N,Declined,Merchant_9
2652,2025-05-05,12:00:47,61.6,Card,Debit,UK,POS,N,N,Y,Approved,Merchant_23
2653,2025-03-22,12:00:47,180.95,Mobile Money,Debit,US,Web,U,N,N,Approved,Merchant_37
2654,2025-04-21,12:00:47,30.8,Cash,Credit,UK,Mobile App,U,M,N,Declined,Merchant_24
2655,2025-05-03,12:00:47,7.92,Card,Credit,NG,POS,Y,N,Y,Approved,Merchant_27
2656,2025-03-19,12:00:47,38.72,Card,Credit,US,Web,N,N,N,Declined,Merchant_37
2657,2025-04-05,12:00:47,2.2,Mobile Money,Debit,US,POS,N,M,Y,Declined,Merchant_32
2658,2025-03-31,12:00:47,102.44,Mobile Money,Credit,UK,Web,N,M,Y,Declined,Merchant_36
2659,2025-04-18,12:00:47,95.56,Mobile Money,Credit,UK,Mobile App,N,M,Y,Approved,Merchant_49
2660,2025-05-17,12:00:47,49.86,Mobile Money,Debit,UK,Mobile App,Y,N,Y,Declined,Merchant_43
2661,2025-03-19,12:00:47,49.82,Card,Debit,NG,Web,U,M,N,Declined,Merchant_33
2662,2025-05-15,12:00:47,53.85,Mobile Money,Credit,NG,POS,Y,M,Y,Declined,Merchant_9
2663,2025-05-13,12:00:47,95.56,Card,Debit,US,Mobile App,Y,N,N,Declined,Merchant_43
2664,2025-05-09,12:00:47,57.98,Mobile Money,Credit,US,Web,U,M,Y,Declined,Merchant_8
2665,2025-04-23,12:00:47,19.92,Mobile Money,Credit,US,Web,Y,N,Y,Approved,Merchant_25
2666,2025-05-11,12:00:47,78.24,Mobile Money,Credit,NG,Web,N,M,N,Approved,Merchant_16
2667,2025-05-13,12:00:47,49.84,Mobile Money,Credit,UK,Web,U,M,N,Declined,Merchant_2
2668,2025-05-05,12:00:47,99.64,Card,Credit,UK,POS,U,N,Y,Declined,Merchant_38
2669,2025-05-16,12:00:47,99.64,Mobile Money,Debit,NG,Web,Y,N,Y,Approved,Merchant_7
2670,2025-05-07,12:00:47,161.85,Card,Debit,UK,Web,U,M,Y,Declined,Merchant_43
2671,2025-04-17,12:00:47,15.4,Card,Credit,NG,Web,N,M,N,Declined,Merchant_21
2672,2025-05-06,12:00:47,53.85,Mobile Money,Credit,UK,Web,Y,N,N,Approved,Merchant_22
2673,2025-03-19,12:00:47,49.86,Mobile Money,Credit,UK,Web,Y,N,Y,Declined,Merchant_50
2674,2025-04-06,12:00:47,33.24,Card,Debit,NG,POS,U,M,N,Approved,Merchant_14
2675,2025-05-17,12:00:47,122.92,Cash,Debit,NG,POS,N,N,N,Declined,Merchant_37
2676,2025-04-15,12:00:47,161.85,Mobile Money,Debit,US,Mobile App,Y,N,Y,Declined,Merchant_10
2677,2025-05-12,12:00:47,5.0,Card,Credit,US,Web,N,N,N,Declined,Merchant_22
2678,2025-04-26,12:00:47,64.74,Mobile Money,Debit,US,POS,Y,N,N,Declined,Merchant_32
2679,2025-05-06,12:00:47,93.3,Mobile Money,Credit,UK,Web,N,M,Y,Approved,Merchant_24
2680,2025-04-09,12:00:47,2.2,Mobile Money,Debit,NG,Web,Y,N,N,Approved,Merchant_10
2681,2025-05-07,12:00:47,191.12,Mobile Money,Credit,UK,Web,Y,N,N,Approved,Merchant_2
2682,2025-04-21,12:00:47,20.32,Card,Credit,UK,POS,N,N,Y,Declined,Merchant_20
2683,2025-03-29,12:00:47,102.44,Cash,Credit,US,Mobile App,U,N,Y,Declined,Merchant_26
2684,2025-04-21,12:00:47,66.48,Mobile Money,Debit,US,Mobile App,N,N,Y,Approved,Merchant_29
2685,2025-03-25,12:00:47,108.57,Mobile Money,Debit,NG,Mobile App,N,M,N,Approved,Merchant_48
2686,2025-05-07,12:00:47,78.24,Cash,Debit,US,Mobile App,Y,M,Y,Approved,Merchant_50
2687,2025-04-10,12:00:47,17.0,Card,Credit,UK,Web,U,N,Y,Declined,Merchant_46
2688,2025-04-14,12:00:47,144.95,Mobile Money,Credit,US,POS,U,N,Y,Declined,Merchant_24
2689,2025-04-08,12:00:47,16.62,Card,Credit,UK,POS,Y,N,Y,Declined,Merchant_24
2690,2025-05-10,12:00:47,86.97,Cash,Debit,UK,Mobile App,Y,M,Y,Declined,Merchant_33
2691,2025-04-04,12:00:47,17.95,Mobile Money,Debit,NG,POS,Y,M,N,Approved,Merchant_43
2692,2025-03-31,12:00:47,39.84,Card,Credit,UK,POS,N,M,Y,Approved,Merchant_26
2693,2025-04-03,12:00:47,97.11,Card,Credit,US,Web,N,M,Y,Approved,Merchant_36
2694,2025-05-09,12:00:47,37.38,Mobile Money,Debit,US,Web,Y,M,Y,Approved,Merchant_21
2695,2025-04-23,12:00:47,11.0,Mobile Money,Credit,US,POS,N,M,Y,Approved,Merchant_10
2696,2025-05-07,12:00:47,76.83,Card,Credit,US,Web,U,M,Y,Approved,Merchant_12
2697,2025-04-05,12:00:47,47.3,Card,Debit,NG,Web,N,N,Y,Approved,Merchant_26
2698,2025-04-01,12:00:47,53.85,Card,Credit,US,POS,U,M,N,Approved,Merchant_47
2699,2025-03-22,12:00:47,49.82,Card,Credit,US,Web,Y,N,Y,Declined,Merchant_5
2700,2025-04-06,12:00:47,47.3,Card,Credit,NG,Web,U,M,N,Declined,Merchant_10
2701,2025-03-19,12:00:47,19.92,Cash,Credit,UK,POS,N,N,Y,Declined,Merchant_40
2702,2025-05-05,12:00:47,238.9,Mobile Money,Debit,UK,Mobile App,N,N,Y,Approved,Merchant_20
2703,2025-04-27,12:00:47,12.08,Card,Credit,US,Web,N,M,N,Approved,Merchant_35
2704,2025-05-03,12:00:47,238.9,Mobile Money,Debit,UK,Web,N,N,Y,Approved,Merchant_26
2705,2025-04-14,12:00:47,39.12,Mobile Money,Debit,UK,Web,Y,M,Y,Approved,Merchant_42
2706,2025-05-09,12:00:47,4.22,Card,Debit,UK,Mobile App,N,M,Y,Approved,Merchant_1
2707,2025-04-04,12:00:47,19.92,Card,Credit,NG,Mobile App,N,M,Y,Declined,Merchant_26
2708,2025-03-18,12:00:47,57.98,Card,Debit,NG,Mobile App,Y,N,Y,Approved,Merchant_18
2709,2025-04-25,12:00:47,8.8,Card,Debit,NG,Web,U,N,Y,Declined,Merchant_9
2710,2025-04-21,12:00:47,2.2,Card,Debit,UK,Web,Y,N,N,Approved,Merchant_23
2711,2025-04-28,12:00:47,57.98,Card,Debit,US,Web,Y,M,N,Approved,Merchant_3
2712,2025-05-07,12:00:47,48.32,Card,Credit,US,POS,U,M,Y,Declined,Merchant_21
2713,2025-05-06,12:00:47,7.92,Cash,Debit,US,POS,Y,N,Y,Approved,Merchant_29
2714,2025-04-01,12:00:47,24.92,Card,Debit,US,Mobile App,N,N,N,Approved,Merchant_39
2715,2025-04-16,12:00:47,11.28,Mobile Money,Credit,UK,POS,Y,N,Y,Declined,Merchant_3
2716,2025-03-29,12:00:47,29.04,Cash,Debit,US,Mobile App,Y,M,N,Approved,Merchant_42
2717,2025-05-09,12:00:47,60.96,Mobile Money,Credit,NG,Web,N,N,N,Declined,Merchant_22
2718,2025-03-25,12:00:47,19.92,Mobile Money,Debit,NG,Web,N,M,N,Approved,Merchant_17
2719,2025-03-19,12:00:47,161.85,Mobile Money,Credit,UK,Web,Y,N,N,Approved,Merchant_47
2720,2025-03-30,12:00:47,180.95,Card,Debit,UK,Web,N,N,N,Declined,Merchant_21
2721,2025-03-23,12:00:47,46.2,Mobile Money,Debit,US,Web,N,M,Y,Approved,Merchant_34
2722,2025-04-09,12:00:47,28.99,Cash,Debit,UK,Mobile App,N,M,N,Approved,Merchant_26
2723,2025-05-16,12:00:47,97.8,Card,Credit,UK,POS,U,M,Y,Approved,Merchant_50
2724,2025-04-25,12:00:47,72.38,Card,Credit,UK,Web,N,N,Y,Declined,Merchant_48
2725,2025-04-27,12:00:47,14.68,Mobile Money,Debit,UK,Web,N,N,N,Declined,Merchant_1
2726,2025-03-31,12:00:47,24.92,Mobile Money,Debit,US,Mobile App,Y,N,N,Declined,Merchant_7
2727,2025-04-11,12:00:47,20.32,Mobile Money,Credit,US,Web,N,N,N,Approved,Merchant_39
2728,2025-04-28,12:00:47,3.96,Mobile Money,Credit,NG,Web,U,N,Y,Approved,Merchant_49
2729,2025-05-07,12:00:47,48.4,Mobile Money,Credit,US,Web,U,N,N,Approved,Merchant_40
2730,2025-04-26,12:00:47,5.94,Card,Debit,NG,Web,Y,N,N,Approved,Merchant_42
2731,2025-04-13,12:00:47,9.46,Card,Debit,US,POS,U,N,N,Declined,Merchant_48
2732,2025-05-16,12:00:47,19.56,Mobile Money,Debit,US,Web,Y,M,N,Approved,Merchant_5
2733,2025-03-20,12:00:47,86.97,Mobile Money,Debit,US,POS,Y,N,Y,Approved,Merchant_39
2734,2025-04-16,12:00:47,37.38,Card,Debit,UK,Mobile App,U,N,N,Approved,Merchant_23
2735,2025-04-13,12:00:47,6.6,Mobile Money,Credit,US,Web,U,N,Y,Declined,Merchant_27
2736,2025-03-18,12:00:47,49.84,Mobile Money,Debit,UK,POS,N,N,Y,Declined,Merchant_31
2737,2025-03-23,12:00:47,22.02,Mobile Money,Credit,US,Mobile App,Y,N,N,Declined,Merchant_50
2738,2025-04-06,12:00:47,53.85,Card,Credit,UK,Web,Y,N,N,Declined,Merchant_28
2739,2025-03-31,12:00:47,101.6,Card,Credit,US,Web,Y,N,Y,Approved,Merchant_12
2740,2025-04-06,12:00:47,73.15,Card,Credit,NG,Mobile App,U,N,N,Approved,Merchant_41
2741,2025-03-19,12:00:47,37.38,Card,Debit,US,Web,U,M,N,Declined,Merchant_12
2742,2025-04-17,12:00:47,20.32,Card,Credit,US,Web,Y,N,Y,Declined,Merchant_24
2743,2025-03-30,12:00:47,51.0,Card,Credit,US,POS,N,M,Y,Declined,Merchant_40
2744,2025-04-27,12:00:47,11.0,Card,Credit,UK,Web,N,M,Y,Declined,Merchant_8
2745,2025-03-28,12:00:47,16.88,Mobile Money,Debit,UK,Mobile App,N,M,Y,Declined,Merchant_18
2746,2025-04-06,12:00:47,144.95,Mobile Money,Credit,UK,Mobile App,U,M,Y,Approved,Merchant_16
2747,2025-04-19,12:00:47,2.82,Cash,Credit,NG,POS,U,M,Y,Declined,Merchant_3
2748,2025-04-10,12:00:47,102.44,Card,Credit,UK,Web,N,M,N,Declined,Merchant_8
2749,2025-03-21,12:00:47,31.1,Mobile Money,Credit,NG,Web,U,N,Y,Approved,Merchant_40
2750,2025-05-10,12:00:47,57.98,Card,Debit,US,Web,Y,N,N,Approved,Merchant_43
2751,2025-05-15,12:00:47,25.61,Card,Debit,UK,Web,N,M,N,Approved,Merchant_26
2752,2025-03-24,12:00:47,9.9,Card,Credit,NG,Web,Y,M,Y,Declined,Merchant_48
2753,2025-04-21,12:00:47,97.11,Mobile Money,Credit,US,POS,Y,M,N,Approved,Merchant_48
2754,2025-03-25,12:00:47,16.88,Cash,Credit,US,POS,U,N,Y,Declined,Merchant_45
2755,2025-04-25,12:00:47,16.62,Mobile Money,Credit,US,Web,N,N,Y,Declined,Merchant_6
2756,2025-04-15,12:00:47,24.92,Card,Credit,UK,Web,N,N,N,Approved,Merchant_39
2757,2025-05-08,12:00:47,86.97,Mobile Money,Debit,NG,Web,U,M,N,Declined,Merchant_37
2758,2025-05-12,12:00:47,155.5,Mobile Money,Debit,US,Mobile App,N,M,Y,Declined,Merchant_4
2759,2025-04-24,12:00:47,191.12,Mobile Money,Debit,UK,Web,U,M,N,Approved,Merchant_13
2760,2025-05-13,12:00:47,29.04,Card,Debit,NG,Web,N,N,N,Approved,Merchant_46
2761,2025-05-08,12:00:47,31.1,Mobile Money,Debit,US,POS,Y,N,N,Declined,Merchant_12
2762,2025-05-15,12:00:47,51.22,Card,Debit,UK,POS,N,M,Y,Declined,Merchant_4
2763,2025-03-20,12:00:47,24.16,Mobile Money,Debit,NG,Web,Y,M,Y,Approved,Merchant_3
2764,2025-05-10,12:00:47,19.92,Card,Debit,US,Web,Y,N,N,Declined,Merchant_31
2765,2025-05-01,12:00:47,161.85,Cash,Credit,NG,POS,Y,N,Y,Declined,Merchant_32
2766,2025-03-21,12:00:47,68.0,Mobile Money,Debit,UK,POS,Y,M,Y,Declined,Merchant_13
2767,2025-05-02,12:00:47,12.08,Mobile Money,Credit,UK,Web,Y,N,N,Declined,Merchant_29
2768,2025-04-11,12:00:47,49.82,Card,Credit,UK,Web,Y,M,Y,Approved,Merchant_26
2769,2025-04-12,12:00:47,73.15,Cash,Credit,UK,POS,Y,N,N,Declined,Merchant_10
2770,2025-04-23,12:00:47,5.64,Card,Debit,NG,Web,Y,M,N,Declined,Merchant_7
2771,2025-04-30,12:00:47,92.19,Cash,Credit,NG,POS,Y,N,N,Declined,Merchant_16
2772,2025-05-04,12:00:47,64.74,Card,Debit,UK,Mobile App,Y,N,N,Approved,Merchant_14
2773,2025-03-20,12:00:47,73.15,Card,Debit,NG,Web,N,M,N,Approved,Merchant_2
2774,2025-05-07,12:00:47,8.8,Card,Debit,UK,POS,N,N,N,Approved,Merchant_45
2775,2025-03-23,12:00:47,77.0,Cash,Credit,US,Mobile App,Y,M,N,Approved,Merchant_3
2776,2025-05-12,12:00:47,74.73,Card,Credit,UK,POS,U,N,N,Approved,Merchant_5
2777,2025-04-20,12:00:47,51.22,Cash,Credit,NG,Mobile App,N,N,Y,Declined,Merchant_14
2778,2025-05-17,12:00:47,48.32,Mobile Money,Debit,NG,Web,N,M,N,Declined,Merchant_41
2779,2025-05-09,12:00:47,5.64,Mobile Money,Credit,NG,Mobile App,U,N,N,Approved,Merchant_50
2780,2025-04-20,12:00:47,20.32,Mobile Money,Debit,NG,Web,U,M,N,Approved,Merchant_9
2781,2025-04-17,12:00:47,22.02,Card,Debit,NG,Web,N,M,Y,Approved,Merchant_48
2782,2025-05-08,12:00:47,129.48,Card,Debit,UK,Web,N,M,N,Approved,Merchant_36
2783,2025-04-25,12:00:47,124.55,Card,Debit,US,Web,U,N,N,Declined,Merchant_50
2784,2025-05-04,12:00:47,49.8,Mobile Money,Debit,US,Mobile App,N,M,Y,Declined,Merchant_33
2785,2025-05-05,12:00:47,8.44,Mobile Money,Debit,NG,POS,N,M,N,Declined,Merchant_6
2786,2025-05-10,12:00:47,6.6,Mobile Money,Credit,US,Mobile App,U,N,N,Approved,Merchant_31
2787,2025-05-03,12:00:47,60.4,Mobile Money,Credit,UK,POS,Y,N,Y,Declined,Merchant_50
2788,2025-03-30,12:00:47,101.6,Cash,Debit,US,Mobile App,U,M,N,Approved,Merchant_7
2789,2025-04-30,12:00:47,5.94,Card,Debit,UK,Mobile App,U,M,Y,Declined,Merchant_10
